content_hash,kept_source_file,duplicate_source_file,reason
25763d07885743a05e2b50e19b06f53d25c55aa633e3b8f657f9eeb9140f1c0c,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2038 08.01.2025 Bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2038 08.01.2025 Bearbeitungsgebühr__copy2.pdf,Same file hash.
25763d07885743a05e2b50e19b06f53d25c55aa633e3b8f657f9eeb9140f1c0c,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2038 08.01.2025 Bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2038 08.01.2025 Bearbeitungsgebühr__copy3.pdf,Same file hash.
f029a7ebf6cd423f80540e232f57a57ba6afb643ad0be9d789600daa70e872aa,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Martin Zahariev Transporte 2054 07.02.2025 Scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2054 07.02.2025 Scannermiete.pdf,Same file hash.
9c2bf7238a581d66ca56e891ca631eb6b9b3321a3d621a9af5eb7a641685a516,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2055 07.02.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2055 07.02.2025 Sendungsverluste__copy2.pdf,Same file hash.
9868ca2f55a621d7df6ad6f2a0e046dfffba1a3c06883aee14064060aebf2d4e,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2056 07.02.2025 Bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2056 07.02.2025 Bearbeitungsgebühr__copy2.pdf,Same file hash.
9868ca2f55a621d7df6ad6f2a0e046dfffba1a3c06883aee14064060aebf2d4e,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2056 07.02.2025 Bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2056 07.02.2025 Bearbeitungsgebühr__copy3.pdf,Same file hash.
6cfe5c77aa1528329d91f958ae5609fc83cd126178d3ae74cd06d3df0c420921,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2057 07.02.2025 Hermes Bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2057 07.02.2025 Hermes Bekleidung__copy2.pdf,Same file hash.
6cfe5c77aa1528329d91f958ae5609fc83cd126178d3ae74cd06d3df0c420921,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2057 07.02.2025 Hermes Bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2057 07.02.2025 Hermes Bekleidung__copy3.pdf,Same file hash.
43c0f8abb1df3ed675fe849076c2aceba368c64360e040f399b9bf6de8cc8ab6,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Martin Zahariev Transporte 2058 08.03.2025 Scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2058 08.03.2025 Scannermiete.pdf,Same file hash.
698bdf4352be0dd431b7b88701dae509933e6c72903546ca447fa6e554f02818,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2069 08.03.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2069 08.03.2025 Sendungsverluste__copy2.pdf,Same file hash.
698bdf4352be0dd431b7b88701dae509933e6c72903546ca447fa6e554f02818,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2069 08.03.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2069 08.03.2025 Sendungsverluste__copy3.pdf,Same file hash.
d6d74b4811479af4c0c9c6542bda6847532983957fea363c050980b965f67e7c,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2070 08.03.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2070 08.03.2025 Sendungsverluste__copy2.pdf,Same file hash.
d6d74b4811479af4c0c9c6542bda6847532983957fea363c050980b965f67e7c,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2070 08.03.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2070 08.03.2025 Sendungsverluste__copy3.pdf,Same file hash.
951f3fde2beb73a848cfe669a2f026e707abd5c4895ceba66e82d783a297fa9a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2014 vom 05.12.2024 Sendungsverlust Zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2014 vom 05.12.2024 Sendungsverlust Zahariev__copy2.pdf,Same file hash.
951f3fde2beb73a848cfe669a2f026e707abd5c4895ceba66e82d783a297fa9a,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2014 vom 05.12.2024 Sendungsverlust Zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2014 vom 05.12.2024 Sendungsverlust Zahariev__copy3.pdf,Same file hash.
b3c9f7e401ff5b22c05e7e6b9a2e87f48a89528002cfda2384f28c807fa768c7,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2015 07.12.2024 Martin Zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2015 07.12.2024 Martin Zahariev__copy2.pdf,Same file hash.
b3c9f7e401ff5b22c05e7e6b9a2e87f48a89528002cfda2384f28c807fa768c7,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2015 07.12.2024 Martin Zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2015 07.12.2024 Martin Zahariev__copy3.pdf,Same file hash.
f66c993144dd303de4b295c84770072bb774e3164f47c234814d2121cf7bca51,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2023 vom 07.12.2024  Zahariev HERMES Bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2023 vom 07.12.2024  Zahariev HERMES Bekleidung__copy2.pdf,Same file hash.
f66c993144dd303de4b295c84770072bb774e3164f47c234814d2121cf7bca51,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2023 vom 07.12.2024  Zahariev HERMES Bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2023 vom 07.12.2024  Zahariev HERMES Bekleidung__copy3.pdf,Same file hash.
c537fa0d33012c1fbabd2a6c1d479a22c052c2735bf94e0715d9b8e3c3b397cf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2764 Zahariev Hermes Kleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2764 Zahariev Hermes Kleidung__copy2.pdf,Same file hash.
c537fa0d33012c1fbabd2a6c1d479a22c052c2735bf94e0715d9b8e3c3b397cf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2764 Zahariev Hermes Kleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2764 Zahariev Hermes Kleidung__copy3.pdf,Same file hash.
ef3560b0a998ac085c4d5baa45cba6ca2e7c048aa1b5dd954585c0c53083ba57,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2765 Zahariev Hermes Scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2765 Zahariev Hermes Scannermiete.pdf,Same file hash.
1422037f30272dbede252071f4a6a06f31470cb796e04d7c667924c908887c11,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2766 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2766 Zahariev Hermes Sendungsverlust__copy2.pdf,Same file hash.
1422037f30272dbede252071f4a6a06f31470cb796e04d7c667924c908887c11,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2766 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2766 Zahariev Hermes Sendungsverlust__copy3.pdf,Same file hash.
080b708cd72d23dda3cc1e47c3a7f030b4a45b6e4f298c1dd94862b8bd7d8248,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2767 Zahariev Hermes Bearbeitungsgebuhr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2767 Zahariev Hermes Bearbeitungsgebuhr__copy2.pdf,Same file hash.
080b708cd72d23dda3cc1e47c3a7f030b4a45b6e4f298c1dd94862b8bd7d8248,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2767 Zahariev Hermes Bearbeitungsgebuhr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2767 Zahariev Hermes Bearbeitungsgebuhr__copy3.pdf,Same file hash.
92fdf389e5be3290bc17ea7e9197dadd0f0930a5a4183f199f4965265e9728b2,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2777 Zahariev Hermes Unterstützungstouren.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2777 Zahariev Hermes Unterstützungstouren.pdf,Same file hash.
41ee155c2c28c7467ef89cb9a23e37cb468ce3f2f30410ff881fc37b1d3cc330,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2778 Zahariev Hermes Scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2778 Zahariev Hermes Scannermiete.pdf,Same file hash.
759766aad932e9759bfa1756ab57bb234087dc0e66a53d42a51edb0d57808f67,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2781 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2781 Zahariev Hermes Sendungsverlust__copy2.pdf,Same file hash.
759766aad932e9759bfa1756ab57bb234087dc0e66a53d42a51edb0d57808f67,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2781 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2781 Zahariev Hermes Sendungsverlust__copy3.pdf,Same file hash.
a314276e997cbeb89d9a47c34687d9eb1a69e2b8c8ba99d296ffb7f06bebb166,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2782 Zahariev Hermes Bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2782 Zahariev Hermes Bearbeitungsgebühr.pdf,Same file hash.
7e3b9e0a9bf913d6af5110df77ad6eb01356844d0dc1069ab569f7051dd0641b,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2788 Zahariev Hermes Scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2788 Zahariev Hermes Scannermiete.pdf,Same file hash.
868a856e154920919fa76f106c6b1a65f32255e34fbee3e8fcd21f6caa3956ee,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2789 Zahariev TF Touren.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2789 Zahariev TF Touren.pdf,Same file hash.
56c7ac263c82e62e80d6a532447b4fffa644b7db44831c9c6b4e4afdba22e3e1,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2798 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2798 Zahariev Hermes Sendungsverlust__copy2.pdf,Same file hash.
56c7ac263c82e62e80d6a532447b4fffa644b7db44831c9c6b4e4afdba22e3e1,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2798 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2798 Zahariev Hermes Sendungsverlust__copy3.pdf,Same file hash.
8b0fcc35c155f8e1904c07e9656a3a44f3f22bbbffdeab88c9b7c33e05930564,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2799 Bearbeitungsgebühr 10.06.2025 Zahariev.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2799 Bearbeitungsgebühr 10.06.2025 Zahariev.pdf,Same file hash.
97b92b663ecd79e9bcc62a2500148e88ca976873b228cb5be11ab67de68d23a7,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2810 Zahariev TF Touren.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2810 Zahariev TF Touren.pdf,Same file hash.
f6f34eb173aaa899cfe6acbecb9b838e0b3e7d5562ec83d1075a0e900e3bf07e,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2811 Zahariev scannermiete.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2811 Zahariev scannermiete.pdf,Same file hash.
0ea9412e76e9c6a5307a6cea4eaa5cba88c3070fd428c6fe655ca08ff9951f12,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2812 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2812 Zahariev Hermes Sendungsverlust__copy2.pdf,Same file hash.
0ea9412e76e9c6a5307a6cea4eaa5cba88c3070fd428c6fe655ca08ff9951f12,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2812 Zahariev Hermes Sendungsverlust.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2812 Zahariev Hermes Sendungsverlust__copy3.pdf,Same file hash.
612a5d4bc4bd153be171561700f79afb302be1ff35ac1d94b6b065befff02de7,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2813 zahariev bearbeitungsgebühr.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2813 zahariev bearbeitungsgebühr.pdf,Same file hash.
1f00c6000c8527fb5ab8ca590cc41590cd358e5e0f3c93a0fffde148db7b1800,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Rechnung 2814 zahariev bekleidung.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Rechnung 2814 zahariev bekleidung.pdf,Same file hash.
6919dffcda81149c5f28949ea456b124d79e5c0b8714982fee8d7eb50c879185,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2300157425.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2300157425.pdf,Same file hash.
48b1cf84de619094d32ccccce7492d5ac4180b8ff41c09cf4acb104087b08e7f,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2300157934.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2300157934.pdf,Same file hash.
028385b3a10dc8acd58e4cc9d1d2d4eee668046f910dca17b6f553e5d117ed5e,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400000826.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400000826.pdf,Same file hash.
9e90452b0224fd5c2ab09260b827e97ad1846c1016b4046cea088a29f239d676,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400000990.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400000990.pdf,Same file hash.
1565424b35ded35ff44ef8c39f646f0117dc9f8f2058c93e290177508d454505,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400001108-1.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400001108-1.pdf,Same file hash.
97d6c222abb9d06a1df143207be362da65beea27848da228a848bba0f114282c,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400017841.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400017841.pdf,Same file hash.
ff3bb4fe75d4a1ebd652ed8d746130307a74cdb48ad4cd0ffe36c4e976ffff88,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400018211.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400018211.pdf,Same file hash.
090d25aa0f6044868d12ed9c3e6227aa3c5c94de970dd37445fb48cfe8b359b2,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035414.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400035414.pdf,Same file hash.
5453c5564852f0dfa98a4f6565d46bd1bfee50ba4e3df2df95f902ef9f36dd1f,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/Unternehmerabrechnung - VP 120-2400035649.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Unternehmerabrechnung - VP 120-2400035649.pdf,Same file hash.
a218401d2b9de3ce5d02765e122485d561867568228c7de048d5f851c967a0bd,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Zahlungsavis Zahariev Juni 2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Zahlungsavis Zahariev Juni 2025.pdf,Same file hash.
20a87a1a78bc37baf1b359ff00fbf7ddbecc8e55cea52372b2199cca4c84a622,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/BWA 03-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/10_BWA_Reports/BWA 03-2025.pdf,Same file hash.
20a87a1a78bc37baf1b359ff00fbf7ddbecc8e55cea52372b2199cca4c84a622,00_INBOX - Входящи - Eingang/Accounting_Organized/08_Operating_Costs/BWA 03-2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/10_BWA_Reports/BWA 03-2025__copy2.pdf,Same file hash.
4456f44e009eedfd92fec9b88317f3b94b63b4b014ee4c5defab176db4ae7962,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/02-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/02-2022 #9120.pdf,Same file hash.
1fd9ab706c338213982931b232725c29bc0cece8ddaac4bf94c710d62aaf8f98,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/04-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/04-2022 #9120.pdf,Same file hash.
a6246ddecc7cd34046321aead0e3f41b9b6841dc5e8ef9014c3bf0d97edfe906,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/12-2022 #9120.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/12-2022 #9120.pdf,Same file hash.
b3ced9f37bbd25c1fe7f6fb36b5a6ad0ed690faeb5cb5ddecc2ecad460f8e575,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 02.04.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Contributions 02.04.2025.docx,Same file hash.
b3ced9f37bbd25c1fe7f6fb36b5a6ad0ed690faeb5cb5ddecc2ecad460f8e575,00_INBOX - Входящи - Eingang/Accounting_Organized/04_Health_Insurance/Contributions 02.04.2025.docx,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Contributions 02.04.2025__copy2.docx,Same file hash.
2f20eb1a05281e73ffbb6ec8b9d2768244fab704cc0e4c3ce93b5034924b2ce7,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4025268_vom_01.09.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4025268_vom_01.09.2024.pdf,Same file hash.
2668bc4af2b78b3565ef59435f90633bd6bf6abcc1d382774fb34ebac6755dc6,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4026904_vom_01.11.2024.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4026904_vom_01.11.2024.pdf,Same file hash.
557013379b845c93ce869fa6963c8ad46ccb1cc20298cacf4611a8f1057f69ff,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4029768_vom_01.03.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4029768_vom_01.03.2025.pdf,Same file hash.
1722f87119528a2b0bddc82e1a55bbd979c1c37d44f7c5860232a1a1d0175014,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4030475_vom_01.04.2025.pdf,Same file hash.
358e3e3ef2d49d1bb8d4fa87dfa4af32f368296a055566b7ba0d702fa43f862b,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4033045_vom_01.08.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4033045_vom_01.08.2025.pdf,Same file hash.
1e7cae24e7dc831f989a0a0714648d02206d812a2d1ac3e9456ee7f834334585,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Favorit MP Martin Zahariev _4034294_vom_01.09.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Favorit MP Martin Zahariev _4034294_vom_01.09.2025.pdf,Same file hash.
cb1bd19d4f9b037268eb41bd08b08d0de5f58dd29fb59b9232b568b161b18183,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/KD-Nr. 550980 - Aktivierung Ihres SEPA-Mandats.PDF,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/KD-Nr. 550980 - Aktivierung Ihres SEPA-Mandats.PDF,Same file hash.
80fb7eceeac126903a2eefa9c9cad450b6bd7376018fa545a5f383bfe88ebd86,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2037 08.01.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Martin Zahariev Transporte 2037 08.01.2025 Sendungsverluste.pdf,Same file hash.
9c2bf7238a581d66ca56e891ca631eb6b9b3321a3d621a9af5eb7a641685a516,00_INBOX - Входящи - Eingang/Accounting_Organized/09_Enrico_Forwarded/Martin Zahariev Transporte 2055 07.02.2025 Sendungsverluste.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Martin Zahariev Transporte 2055 07.02.2025 Sendungsverluste.pdf,Same file hash.
54829fd27486761f839ac2469e431b7dac03a88c06dbc534698b9f173e9a6460,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53380_2024 13.08.2024 09_17_16.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53380_2024 13.08.2024 09_17_16__copy2.pdf,Same file hash.
54829fd27486761f839ac2469e431b7dac03a88c06dbc534698b9f173e9a6460,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53380_2024 13.08.2024 09_17_16.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53380_2024 13.08.2024 09_17_16__copy3.pdf,Same file hash.
0ce9d36974e29d8b8a5b3894d77fbbbba31b65a78b4377d8b0a1386f32d8dd78,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53652_2024 20.09.2024 10_56_50.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53652_2024 20.09.2024 10_56_50__copy2.pdf,Same file hash.
0ce9d36974e29d8b8a5b3894d77fbbbba31b65a78b4377d8b0a1386f32d8dd78,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53652_2024 20.09.2024 10_56_50.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/RE-53652_2024 20.09.2024 10_56_50__copy3.pdf,Same file hash.
08b034c3d2517fb62dc8f94287b0f3f25de8752e93839f0967a451312b876e89,00_INBOX - Входящи - Eingang/Accounting_Organized/05_Taxes/Rechnung_RE058675_11.08.2025.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Rechnung_RE058675_11.08.2025.pdf,Same file hash.
f47931f5296cea969565d608bf81ac30e990a418295dc6a562c8938b1fc34088,00_INBOX - Входящи - Eingang/Accounting_Organized/06_Bank_Payments/Schwerbehindertenabgabe _Überweisungsdaten.pdf,00_INBOX - Входящи - Eingang/Accounting_Organized/11_Contribution_Lists/Schwerbehindertenabgabe _Überweisungsdaten.pdf,Same file hash.
